#1 2     3     4  		5  		 6   		 7   		8   	 9  10 11 12  13  14  15 	16   17   18 	 19 	20 	 21 	22 23 24 25 26 27 28 29 30 31 32 33	34	 35	 36	 37
#n rc[x] rc[y] rc[z] rec[r] rec[fi] rec[z] Jcpar  Jx Jy Jz |J| Jc  U   N 	A_ax A_ay A_az B_Jx B_Jy B_Jz Bx By Bz Tx Ty Tz mx my mz Ex Ey Ez loss eJx eJy eJz
#step: 0
4	0.00257143	0.000285714	5e-07	0	0	0	0	-3.07088e+10	1.632e+08	0	3.07092e+10	2.72e+10	3.77494e+06	30	0	-2.68173e-05	0	0	0	0.00238528	0	0	0.010207	0	0	-8.77394e+06
25	0.00257143	0.000857143	5e-07	0	0	0	0	-1.47016e+10	1.4008e+09	0	1.47682e+10	2.72e+10	0.000525668	30	0	-2.68173e-05	0	0	0	-0.00576065	0	0	0.00206108	0	0	-2.17483e+07
46	0.00257143	0.00142857	5e-07	0	0	0	0	-8.84e+09	2.9104e+09	0	9.30677e+09	2.72e+10	3.19407e-10	30	0	-2.68173e-05	0	0	0	-0.00696634	0	0	0.000855382	0	0	-2.84745e+07
67	0.00257143	0.002	5e-07	0	0	0	0	-6.1336e+09	3.74e+09	0	7.18392e+09	2.72e+10	1.04417e-13	30	0	-2.68173e-05	0	0	0	-0.00721205	0	0	0.000609669	0	0	-3.27527e+07
88	0.00257143	0.00257143	5e-07	0	0	0	0	-4.4336e+09	4.4336e+09	0	6.27006e+09	2.72e+10	1.53811e-15	30	0	-2.68173e-05	0	0	0	-0.00731721	0	0	0.000504517	0	0	-3.57719e+07
109	0.00257143	0.00314286	5e-07	0	0	0	0	-3.2504e+09	4.9368e+09	0	5.91076e+09	2.72e+10	2.46897e-16	30	0	-2.68173e-05	0	0	0	-0.00736909	0	0	0.000452633	0	0	-3.79673e+07
130	0.00257143	0.00371429	5e-07	0	0	0	0	-2.3528e+09	5.3176e+09	0	5.81485e+09	2.72e+10	1.48688e-16	30	0	-2.68173e-05	0	0	0	-0.00739502	0	0	0.000426704	0	0	-3.95682e+07
151	0.00257143	0.00428571	5e-07	0	0	0	0	-1.6456e+09	5.6168e+09	0	5.8529e+09	2.72e+10	1.82002e-16	30	0	-2.68173e-05	0	0	0	-0.00740819	0	0	0.000413531	0	0	-4.07106e+07
172	0.00257143	0.00485714	5e-07	0	0	0	0	-1.0472e+09	5.8072e+09	0	5.90086e+09	2.72e+10	2.34399e-16	30	0	-2.68173e-05	0	0	0	-0.00741708	0	0	0.000404646	0	0	-4.148e+07
193	0.00257143	0.00542857	5e-07	0	0	0	0	-5.032e+08	5.916e+09	0	5.93736e+09	2.72e+10	2.83773e-16	30	0	-2.68173e-05	0	0	0	-0.00742051	0	0	0.000401208	0	0	-4.1923e+07
214	0.00257143	0.006	5e-07	0	0	0	0	0	5.9568e+09	0	5.9568e+09	2.72e+10	3.14033e-16	30	0	-2.68173e-05	0	0	0	-0.00742007	0	0	0.000401656	0	0	-4.20667e+07
235	0.00257143	0.00657143	5e-07	0	0	0	0	5.032e+08	5.916e+09	0	5.93736e+09	2.72e+10	2.83773e-16	30	0	-2.68173e-05	0	0	0	-0.0074205	0	0	0.00040122	0	0	-4.1923e+07
